class,generator_edit_method,video_id,split,duration_sec,width,height,fps,codec,bitrate,has_audio,sha256
ai_edited,unknown,aiedit-inpainting-01798,train,6.25,1280,1984,16.0,h264,1458442,False,3313aee03291936a67c9bd5ecc2a7cf5291b7abbe9c222c70465e6f025142bbb
ai_edited,unknown,aiedit-inpainting-01799,train,6.25,1984,1280,16.0,h264,1931189,False,2140718520871b48a07461e9cc6033ae0ba0a2b49d0a386418dcb6ee9cd5b60e
ai_edited,unknown,aiedit-inpainting-01800,train,6.25,1984,1280,16.0,h264,2381474,False,75214c7d1588b596bf5b809b344f7ad3c475c781720fad4a5a6e88d3e00fb9c9
ai_edited,unknown,aiedit-inpainting-01801,train,6.25,1984,1280,16.0,h264,3627741,False,30318c5e295f2eaf4afe4acced537c8fce32d766a871817e9fcea637e12303c6
ai_edited,unknown,aiedit-inpainting-01802,train,6.25,1984,1280,16.0,h264,2244335,False,8759483ccad6d1565db0751869dbb58687d24c2fdb135e9ecd9161950a7dac5e
ai_edited,unknown,aiedit-inpainting-01803,valid,6.25,1280,1984,16.0,h264,3265958,False,4bfa28defcecb72e034c420ba363c263e6757a86cc9f7e1055f0468b295df867
ai_edited,unknown,aiedit-inpainting-01804,train,6.25,1984,1280,16.0,h264,1559180,False,22722f78c7f8458ffc282037990f6e915736f4fec82e0412819df00ce0417a67
ai_edited,unknown,aiedit-inpainting-01805,train,6.25,1984,1280,16.0,h264,2590152,False,29400ea6f253aa92d491a2d773418e5eacda2332233b6045a6ab497e6cb2f7d5
ai_edited,unknown,aiedit-inpainting-01806,train,6.25,1984,1280,16.0,h264,4856903,False,370549452d4b8df5bc42fd7b2384234da7e5c506910a6b9da8fa633f2f944d55
ai_edited,unknown,aiedit-inpainting-01807,train,6.25,1984,1280,16.0,h264,1874836,False,cdfc20e194ca66df688d088f03ce92178a6a95611e893b3cea30202a5b220495
ai_edited,unknown,aiedit-inpainting-01808,train,6.25,1984,1280,16.0,h264,2742219,False,b4e97b1982aa165a7353fa5016cf4255a64c5277f5490fbec89b2831e42137b5
ai_edited,unknown,aiedit-inpainting-01809,train,6.25,1984,1280,16.0,h264,1860984,False,8cf1e297851a6c052755ccfc35fb5a04b8b016d674a9b2f57da49715714a6a7f
ai_edited,unknown,aiedit-inpainting-01810,train,6.25,1984,1280,16.0,h264,842534,False,96b389a868c8132268ffa449d196407ca6684d8d339ab7e91e1e127b3515e63d
ai_edited,unknown,aiedit-inpainting-01811,test,5.062,1280,1984,16.0,h264,2759191,False,4f0f1afbf19af9a2ba45380e6e1001dfd8ea571ffc73a7b4f0aaf14d7a3f84a9
ai_edited,unknown,aiedit-inpainting-01812,valid,6.25,1984,1280,16.0,h264,1838648,False,9aabdd762e759772a46d618d3f3c78d9585ccf70d521750900fed7d4f1000016
ai_edited,unknown,aiedit-inpainting-01813,train,6.25,1984,1280,16.0,h264,1715765,False,4984b3ca4c2ec09cad64be3a6088cfd5641dced1263f5116c1388457b14135e1
ai_edited,unknown,aiedit-inpainting-01814,train,6.25,1984,1280,16.0,h264,1936737,False,33eebbb1642b2d498fb748be7f9cb414542a0be8f12da3be021ed4f4ce371b65
ai_edited,unknown,aiedit-inpainting-01815,train,6.25,1280,1984,16.0,h264,4019873,False,492aae5ae2223a06e3849fa3f8e899273f22de8d35712d681efc41605146d924
ai_edited,unknown,aiedit-inpainting-01816,valid,6.25,1280,1984,16.0,h264,3178673,False,d89bbdcaa99711c608f7fea12efe6d74e259606c0f3ee1cc1dd635c521669276
ai_edited,unknown,aiedit-inpainting-01817,valid,6.25,1984,1280,16.0,h264,2203816,False,ae82197d2971cd878a7c96e5c78a0c1b31b0547a0583c8981d83abe2ce93874d
ai_edited,unknown,aiedit-inpainting-01818,valid,6.25,1280,1984,16.0,h264,2628359,False,adbb96e41a1e6d752959f06ada848f259be03bab9d81952eab344123e5dc12cb
ai_edited,unknown,aiedit-inpainting-01819,train,6.25,1984,1280,16.0,h264,1570667,False,4b41b94c70b0efc8e3db696ee622467a507a8ff4894315b00f7be261f1e03eb9
ai_edited,unknown,aiedit-inpainting-01820,test,6.25,1984,1280,16.0,h264,1416712,False,afe94892b0ea93be680094de2954bb38904a1c6bba597c79a87cf3e443eb825d
ai_edited,unknown,aiedit-inpainting-01821,train,6.25,1984,1280,16.0,h264,10634652,False,dfe00baf708e3bf4d6382103b22953dda4b27c8d36c2eb51858dc0eda7d6ae4f
ai_edited,unknown,aiedit-inpainting-01822,train,6.25,1984,1280,16.0,h264,2446732,False,a26db9ba9dcfd41d98412c581e6c6866713bd3cc81e4d5d49c4343108fe637cb
ai_edited,unknown,aiedit-inpainting-01823,train,6.25,1984,1280,16.0,h264,1591825,False,5aefbf2beb7a3bba56964a81f9fb9e6c0711fd0be443ea6154fd28428ac19229
ai_edited,unknown,aiedit-inpainting-01824,train,6.25,1280,1984,16.0,h264,2329262,False,9f47007e751d239a7ad0b548d8ffedda0fab8a50c37959f79044799bc163768b
ai_edited,unknown,aiedit-inpainting-01825,train,6.25,1984,1280,16.0,h264,1285236,False,0049e668940e8c0d173e973964224bebbc08f95b6989e39e555b699caeeaa16e
ai_edited,unknown,aiedit-inpainting-01826,valid,6.25,1984,1280,16.0,h264,2391513,False,3704af925df6f7b9c5d5260900237b963958075db16fb50bf69baf140cefa526
ai_edited,unknown,aiedit-inpainting-01827,train,6.25,1984,1280,16.0,h264,2543915,False,6c7b2afb54e0c6ef321b69c108268c6f0018a87adbdbf97572fef1a03c07a70c
ai_edited,unknown,aiedit-inpainting-01828,train,6.25,1984,1280,16.0,h264,2077835,False,d47cf37ffb227cba5e1034c857e7df771fc92970d47e428771bab0ca8fb7b641
ai_edited,unknown,aiedit-inpainting-01829,train,6.25,1984,1280,16.0,h264,2725578,False,178793f4fd8bc9ea51a9bc7f5a375a47ef5ff6851145ae2c523c4d6b15e39da3
ai_edited,unknown,aiedit-inpainting-01830,valid,6.25,1984,1280,16.0,h264,2648683,False,2028422d9dd5741f3adda5454786b007df9a122cfb18f96c9e658fa92c0de23d
ai_edited,unknown,aiedit-inpainting-01831,train,6.25,1984,1280,16.0,h264,2930887,False,f1a9dd843753ead7c5f9a0ba3cf5ba6be74699832132f6befa6cde1d78677247
ai_edited,unknown,aiedit-inpainting-01832,train,6.25,1280,1984,16.0,h264,1591311,False,4c196dc9382276ae6788dc97d0ef8f008413d788faa462c5b5875c571ff25e7b
ai_edited,unknown,aiedit-inpainting-01833,train,6.25,1984,1280,16.0,h264,4971530,False,dc94b19ed77d6ce491082a03e103d9829a5ba6668b77374415b5829ba8e16ba5
ai_edited,unknown,aiedit-inpainting-01834,train,6.25,1984,1280,16.0,h264,4255399,False,01784ff7bef8d05fb391ddce6c658cca83e1f2a0f8b3703a9ccbd71407802c6b
ai_edited,unknown,aiedit-inpainting-01835,test,6.25,1280,1984,16.0,h264,1852514,False,a90bdeb65adf500f6fe6ba5d686518fc6fe3aea6957813261933fb909cfd4401
ai_edited,unknown,aiedit-inpainting-01836,train,6.25,1280,1984,16.0,h264,1739132,False,9fa7e8b64309b54809a1f1ec084738239ffa82eec606ea530183d428da18a85d
ai_edited,unknown,aiedit-inpainting-01837,test,6.25,1984,1280,16.0,h264,7877250,False,e5432be5ff3c5747525b6ed0a95d57812128654d3e58cb39c951e428c7e8bb88
ai_edited,unknown,aiedit-inpainting-01838,train,6.25,1984,1280,16.0,h264,2166740,False,624f35b2efa15f72e38cacd577f99679555bcbaeaa4647b90900f4c699873cc5
ai_edited,unknown,aiedit-inpainting-01839,train,6.25,1984,1280,16.0,h264,1580216,False,ea50568dfd146ed8b62ba1cfe68eb3b3daccd959e40c38eefd73951d01b5ab97
ai_edited,unknown,aiedit-inpainting-01840,train,6.25,1984,1280,16.0,h264,1767491,False,cc075a43d3a8890199fd604935011f7a0c1ba497629763d66b32ad4cff83c8f5
ai_edited,unknown,aiedit-inpainting-01841,valid,4.75,1984,1280,16.0,h264,1517429,False,3cbd556b3acf27f455e7611b3168bf63aa509901a4f94a314e6230429b807baf
ai_edited,unknown,aiedit-inpainting-01842,test,6.25,1984,1280,16.0,h264,2388899,False,3970ae5712262503b7fe7b6bc6cb7408e63984fff0925e9b80fa25235e2224b0
ai_edited,unknown,aiedit-inpainting-01843,train,6.25,1984,1280,16.0,h264,1823845,False,446ad6400781d695ddaabafecf9e8fa079121b7d615ed91ca3951c7e68f63164
ai_edited,unknown,aiedit-inpainting-01844,train,6.25,1984,1280,16.0,h264,5381349,False,77eb0606ab51d5cd2bcff714166bbbe1d04f8dce0cafe02e1f5c48aea67c5e35
ai_edited,unknown,aiedit-inpainting-01845,test,6.25,1280,1984,16.0,h264,5427351,False,728b55689e559a7799e8b3e46a6db834eb583ab5e8e690cc7bf238849fbb3f64
ai_edited,unknown,aiedit-inpainting-01846,train,6.25,1280,1984,16.0,h264,2325662,False,8b288c595bf4daec86edd8a732af4b03432cfc244fe26236c2f9ddc8d6dfee63
ai_edited,unknown,aiedit-inpainting-01847,train,6.25,1280,1984,16.0,h264,2814362,False,964b62e287cd023d02162faa258dc610d89fe09704bdf04978114c12895ebced
ai_edited,unknown,aiedit-inpainting-01848,train,6.25,1984,1280,16.0,h264,1705026,False,8682658af8a631c35646f1ef61b595b0bed3e783fe2d488422288445d4cdd931
ai_edited,unknown,aiedit-inpainting-01849,train,6.25,1984,1280,16.0,h264,3669670,False,aec73c8366dc98bf49633e78de8894f8f41772abffbe4d9b10421184bbb66a44
ai_edited,unknown,aiedit-inpainting-01850,train,6.25,1280,1984,16.0,h264,3379872,False,be61fb1fdf9147a034dbd8d1dfa445f6efc5b8567a15a59410cff613ee6e95bc
ai_edited,unknown,aiedit-inpainting-01851,train,6.25,1984,1280,16.0,h264,2263339,False,0b1563254407328c800eb28aab53ce2844b17a3ac24ae2e3b1c4d7c38a7277ca
ai_edited,unknown,aiedit-inpainting-01852,test,6.25,1984,1280,16.0,h264,4090873,False,c632e63354ed9b849b646181d1f2ae4253b1afa8ba5750a120b60747d8e67a26
ai_edited,unknown,aiedit-inpainting-01853,train,6.25,1984,1280,16.0,h264,3403073,False,1f64716a832c21221d5a01f428abdc4dd4869da442966e4f18586478561a0651
ai_edited,unknown,aiedit-inpainting-01854,train,6.25,1984,1280,16.0,h264,2906568,False,adf2070da618bc25edd5178b06f3f987215e675a9f5de83986a787fdcdeade47
ai_edited,unknown,aiedit-inpainting-01855,valid,6.25,1984,1280,16.0,h264,2229365,False,f4c18ac812eff53446e27fa798b379679d8eaa183769ca686901b5860e21e270
ai_edited,unknown,aiedit-inpainting-01856,train,6.25,1984,1280,16.0,h264,1617762,False,6e69c0c76bf4c9a6a40b62e873d2d1f2ca5dbd18d1566614014c99efd6b5aedc
ai_edited,unknown,aiedit-inpainting-01857,train,6.25,1984,1280,16.0,h264,1299394,False,7990a4d8ea742d8afd5270f39c3a8ca3cadbc36107496a3513ef7728c99f26ee
ai_edited,unknown,aiedit-inpainting-01858,train,6.25,1984,1280,16.0,h264,1992458,False,2879314e1d0fd7aa14bf96230bd818ca275a837611220efdbd1e758299b9ee67
ai_edited,unknown,aiedit-inpainting-01859,train,6.25,1280,1984,16.0,h264,1819367,False,385c004ebd773f65bae651ae60ca201a2929b91a9b6f8cba087f5fcfb7f708db
ai_edited,unknown,aiedit-inpainting-01860,train,6.25,1984,1280,16.0,h264,1281016,False,eb64eee1c2ea3bf78c15223ef23a265b4e8d3c57806de41fbd36cc241c656fe4
ai_edited,unknown,aiedit-inpainting-01861,test,6.25,1984,1280,16.0,h264,1825923,False,3c336859ea2ae541a78b5714259a9f93c55e14ca1c11326acb96c4880ce6200c
ai_edited,unknown,aiedit-inpainting-01862,valid,6.25,1984,1280,16.0,h264,2860605,False,cd98ada19a63395898a34199176df091e2bc222396f40e178f2a20223891b1aa
ai_edited,unknown,aiedit-inpainting-01863,train,6.25,1280,1984,16.0,h264,1598664,False,15971e8bbe649cba714811d093b5c94127a09553a973fa59a0153648ab497c14
ai_edited,unknown,aiedit-inpainting-01864,train,6.25,1280,1984,16.0,h264,1729579,False,649d728bbcd98ea1c971764ac6f4a2be698cde31a4e00a42ddd7ab2f450866a2
ai_edited,unknown,aiedit-inpainting-01865,train,6.25,1984,1280,16.0,h264,4618288,False,135a03597f872d6b91b9859f8330f6f600daabda3596daa2766e34fe97731c90
ai_edited,unknown,aiedit-inpainting-01866,train,6.25,1984,1280,16.0,h264,1903463,False,3d4f5989bbfe1a216efc82f9c77dae8cd05b15bb9018c7a516aa7678d8d651b2
ai_edited,unknown,aiedit-inpainting-01867,train,6.25,1984,1280,16.0,h264,2087649,False,83101f0e1bce26e6dad470f42da4af69653d1590f24aaff65cbaeb8dac9fa49f
ai_edited,unknown,aiedit-inpainting-01868,train,6.25,1280,1984,16.0,h264,3284478,False,092affdb11ee4729af458a906cb2a2407611419ca89eb9279509747a00e46c22
ai_edited,unknown,aiedit-inpainting-01869,train,6.25,1280,1984,16.0,h264,3574023,False,9d7ebed93979299dd60c422399918f5386e06ef2cff506271fc3b9898dbc3023
ai_edited,unknown,aiedit-inpainting-01870,train,6.25,1280,1984,16.0,h264,1864945,False,3b373667336c613f09fd0bbfa535561c4c26e17a1c4f4174d03ff8327b1b73a3
ai_edited,unknown,aiedit-inpainting-01871,train,6.25,1280,1984,16.0,h264,1802696,False,4a3c19b5044e90b4a2bdf79c3e4222af017d23d73d7eb4c316a9de90fe6e3c80
ai_edited,unknown,aiedit-inpainting-01872,train,6.25,1280,1984,16.0,h264,4717587,False,340540ae14dd95d02cde08534697dc3c3e05dfe28a5e9586833cecf5252d108f
ai_edited,unknown,aiedit-inpainting-01873,train,6.25,1280,1984,16.0,h264,2498894,False,0a4fd5d85e843b02d7be4992fce50cf631f6be16c3f52803d135f4d4108f13a0
ai_edited,unknown,aiedit-inpainting-01874,train,6.25,1984,1280,16.0,h264,2596533,False,59b88a9721a3db62d550e3ecbbec3259bed043a61b6f14e16809232838f9f9dd
ai_edited,unknown,aiedit-inpainting-01875,train,6.25,1280,1984,16.0,h264,3911714,False,1a236b27d6a33b1664d819cb9dd072931f5c06f693aa30a426f44bc35c90e531
ai_edited,unknown,aiedit-inpainting-01876,train,6.25,1984,1280,16.0,h264,2940096,False,316397cfe986c207d2a6760665b5a9a786372166f4a2b265018cd53f9467fea6
ai_edited,unknown,aiedit-inpainting-01877,valid,6.25,1984,1280,16.0,h264,2453624,False,0e97776a76a5fa4568577b7e4a59a941df48b67cfa88e1d931db945864a5c497
ai_edited,unknown,aiedit-inpainting-01878,test,6.25,1984,1280,16.0,h264,2234174,False,5add70ec258711225a65e3d7333df17aebb617812dd3b3ee5d679cba7e337f6a
ai_edited,unknown,aiedit-inpainting-01879,train,6.25,1280,1984,16.0,h264,5032907,False,06f7c427cdcec6cbb5a2c9866fd627584d530885d8077edd8c86cbc8b3783854
ai_edited,unknown,aiedit-inpainting-01880,valid,6.25,1984,1280,16.0,h264,4139196,False,056387df6f11914b2ed6f91528a45e23b2caed87f05780f5f7de8c2824eb07b4
ai_edited,unknown,aiedit-inpainting-01881,train,6.25,1984,1280,16.0,h264,6662371,False,e7b11ebe746d314dc0720bbe76778aeed017c41bbc77a6431fc3b24754d6e843
ai_edited,unknown,aiedit-inpainting-01882,train,6.25,1984,1280,16.0,h264,2872263,False,b4d2b450b11df52f5c61c28d27f8190b01020a6535e02ddd0c14dc2dac286935
ai_edited,unknown,aiedit-inpainting-01883,train,6.25,1280,1984,16.0,h264,3046114,False,9c02b94840ee308a86f85cf327438a91c1bac0e6567b27c91fcdf2263d06d4dd
ai_edited,unknown,aiedit-inpainting-01884,train,6.25,1280,1984,16.0,h264,3829536,False,2a68bdcc643f66b13b5691119815a166b1690bf7167ad4acdc4699383e6c440d
ai_edited,unknown,aiedit-inpainting-01885,train,6.25,1280,1984,16.0,h264,1709304,False,ff39dae758c9d74c9315651f7d8f6b97e18db15782955a8d56b9396b05d9edba
ai_edited,unknown,aiedit-inpainting-01886,train,6.25,1984,1280,16.0,h264,1697687,False,2c43b64a05e347724c97b9a9a815309e42b46a616b49721a2e07a3c8873388ba
ai_edited,unknown,aiedit-inpainting-01887,train,6.25,1984,1280,16.0,h264,1046456,False,57b81ada77c76d165738fef594d5d5d586e67a0ee927db20e40483416212c6ec
ai_edited,unknown,aiedit-inpainting-01888,train,6.25,1280,1984,16.0,h264,2079233,False,76f590f38e9e87c6579772a24d0dd368a903d21266e7025131d2a27179316bc8
ai_edited,unknown,aiedit-inpainting-01889,train,6.25,1984,1280,16.0,h264,2997920,False,6c8627b9d71b01b5a846649158c41cdadfb98b7af3dcea2044c07a816c6b528e
ai_edited,unknown,aiedit-inpainting-01890,train,6.25,1280,1984,16.0,h264,1442676,False,4aa34a7f8bb65f6e4079ff1d8bf8216112139fe468db4bfa458e738544941b4b
ai_edited,unknown,aiedit-inpainting-01891,train,6.25,1280,1984,16.0,h264,1927631,False,71faf14d6eb8cd9945f3be229a586e87fe1434f44c7d18aedb61e406eac802f6
ai_edited,unknown,aiedit-inpainting-01892,train,6.25,1280,1984,16.0,h264,1760267,False,ae92f2be897f7e05e9c1a8f62b7f7a191536964bd6f766e771465256031c6c35
ai_edited,unknown,aiedit-inpainting-01893,valid,6.25,1984,1280,16.0,h264,5114063,False,a9c347409df741839a3bfb5434a4da8b9b3b54efad2e2787f338ee58078d1336
ai_edited,unknown,aiedit-inpainting-01894,valid,2.812,1984,1280,16.0,h264,2446904,False,c4759433eba26be6b4d91dc8061360b89f95ec5aa134f5cb1071a54425fbe31e
ai_edited,unknown,aiedit-inpainting-01895,train,6.25,1984,1280,16.0,h264,2125333,False,bf728fd7689023673ef5431c30736090bc4c9834a1a94a2217cd27f00e334cb1
ai_edited,unknown,aiedit-inpainting-01896,train,6.25,1984,1280,16.0,h264,1571429,False,65cfc3acbd1d279f54eb4a17aa0c701470ca0f23e0cffab9e565ba319307cccd
ai_edited,unknown,aiedit-inpainting-01897,valid,6.25,1280,1984,16.0,h264,1941758,False,b29b54887a50f484d84b85c7b4c3da7bf7a8eb0c4598c4fb0f697b539d826b1c
ai_edited,unknown,aiedit-inpainting-01898,train,6.25,1984,1280,16.0,h264,2024203,False,aeb885854f2f47faa2804d072d5e07dcbc7da5001dbe66b3267adb9b3dbb31dd
ai_edited,unknown,aiedit-inpainting-01899,train,6.25,1984,1280,16.0,h264,3358356,False,9bb0f9d6f74944d29dda7a82af8da76901a5a93c48fc1b170815e3dd744569e7
ai_edited,unknown,aiedit-inpainting-01900,train,6.25,1984,1280,16.0,h264,2371563,False,8ff0a2579a81c4663b48b0971751eda181663b614c7031ddff9a4ba271e77a75
ai_edited,unknown,aiedit-inpainting-01901,train,6.25,1984,1280,16.0,h264,2570137,False,002fa16cd478f7bcb0d9726727f1c4b3e5a3ab84447ffd716fa76b22044b6840
ai_edited,unknown,aiedit-inpainting-01902,train,6.25,1280,1984,16.0,h264,2450662,False,3a355dd79f416d9214f5989768144b942e5c2c9a8a9878a6b82c0eba1946c966
ai_edited,unknown,aiedit-inpainting-01903,train,6.25,1280,1984,16.0,h264,2623348,False,057cbd89740955af5d451ebc9b2214acf5c9ec941eb956510d18801e7f264313
ai_edited,unknown,aiedit-inpainting-01904,train,6.25,1280,1984,16.0,h264,2191292,False,2ad1a5922442d658c27c71815f8d045c00ba8994ad6682a1a57fcb0bd033572d
ai_edited,unknown,aiedit-inpainting-01905,train,6.25,1280,1984,16.0,h264,3218568,False,e74d91deb39e4f2403a920222133a24209face9e59b7fc14f50073fb6666e84f
ai_edited,unknown,aiedit-inpainting-01906,train,6.25,1984,1280,16.0,h264,1585077,False,861470d79d975df827fe0f7f8dce0036d1a340f401b5dfc322fb4f42860bdcd3
ai_edited,unknown,aiedit-inpainting-01907,train,6.25,1280,1984,16.0,h264,2190824,False,9d2213cc70b57b4eb1b9f6c4cc3446a77f5a8aa6779258b5affb51fd577600ff
ai_edited,unknown,aiedit-inpainting-01908,test,6.25,1984,1280,16.0,h264,2849658,False,4f1bb8f0a98b4834151c78260be99d3d2c7178752fde879f07e9927e212eeb22
ai_edited,unknown,aiedit-inpainting-01909,train,6.25,1280,1984,16.0,h264,2636887,False,a3e37625bc70493b88715a5af4f56eaa60472ea8b4120384b07fa12d27a82317
ai_edited,unknown,aiedit-inpainting-01910,train,3.375,1984,1280,16.0,h264,2534281,False,702b9dff274ab2fcd692c51addbdd7a64441c4a763aac578cfb61e7a6db8d4bd
ai_edited,unknown,aiedit-inpainting-01911,train,6.25,1984,1280,16.0,h264,1391319,False,dfb6eb1e1a4c814a9dc533446f8336d7bd9eacb694e859b5b8a9fc575fb4bbb1
ai_edited,unknown,aiedit-inpainting-01912,train,6.25,1984,1280,16.0,h264,2354999,False,5fd6004069ab4fa06ffd601eca77a0447177b320b5b7726956a3c258e2b5e26d
ai_edited,unknown,aiedit-inpainting-01913,test,6.25,1984,1280,16.0,h264,4351024,False,f2eb9e20a40e99126e0fd13272402648499444b543720859161afaf133b85578
ai_edited,unknown,aiedit-inpainting-01914,train,6.25,1984,1280,16.0,h264,2491936,False,e933db71b7c6325c085abc1dd2d134f7fa7224265111df3d0969a0dc5184ef35
ai_edited,unknown,aiedit-inpainting-01915,train,6.25,1280,1984,16.0,h264,2298743,False,579e5d48d1c99488323a444b977d39f6a03d1b5ef9f1020ca5d682172540c522
ai_edited,unknown,aiedit-inpainting-01916,train,6.25,1984,1280,16.0,h264,4174279,False,4263fcd74e9e3b5953cca155cb9bd8445741731e51ad8ee4cdda7577a0224f83
ai_edited,unknown,aiedit-inpainting-01917,train,6.25,1280,1984,16.0,h264,1571072,False,1192a9bcea65bbb3dbb2ee6c25fd6583424305bcbfad80a99e200f89e072b904
ai_edited,unknown,aiedit-inpainting-01918,train,6.25,1280,1984,16.0,h264,4599605,False,b2f0a81e46f4873f9601c2b89a0c0120e625e607ae840b97e3436d65ca1da46e
ai_edited,unknown,aiedit-inpainting-01919,test,6.25,1984,1280,16.0,h264,2441902,False,48bb838d27a1f45b8160fc5c91c2f5bf5a55eb6a4ce63eeb35ccfe501d74b10e
ai_edited,unknown,aiedit-inpainting-01920,train,6.25,1984,1280,16.0,h264,2198826,False,e6f48a9aad5004aef8fcbb43b19715313ed41de311e9840809c68de7a763505b
ai_edited,unknown,aiedit-inpainting-01921,train,6.25,1984,1280,16.0,h264,2141324,False,d5725776681dfe6119a2115c9e7a54034e04d002f57f84f0847f24595d8dd631
ai_edited,unknown,aiedit-inpainting-01922,train,6.25,1984,1280,16.0,h264,1401433,False,4d7f04dca2a4f4a83fdf966c4a88eb7b746ecc2f9a6c8486fc5a8dea29d0c496
ai_edited,unknown,aiedit-inpainting-01923,test,6.25,1984,1280,16.0,h264,1773126,False,4fe52ec5774eaab33f46a4039996014fba2c14c4e1701fcb8e2349a5ac52bc5c
ai_edited,unknown,aiedit-inpainting-01924,test,6.25,1984,1280,16.0,h264,3885237,False,d7617c9939592b846a88c1513e2c0f3ff0c3a9e0aba88c2818036cb8c2bc4dbf
ai_edited,unknown,aiedit-inpainting-01925,train,6.25,1984,1280,16.0,h264,5574801,False,24b334d4c4bcb5e070853df6d880cd1853e8f931aa3860ca20b713b0e8d086ea
ai_edited,unknown,aiedit-inpainting-01926,train,6.25,1984,1280,16.0,h264,4013409,False,090234d94cb465fba59dcff6e3bc9aca17dd51bba145c5d938e91941d02d5166
ai_edited,unknown,aiedit-inpainting-01927,train,6.25,1280,1984,16.0,h264,3928380,False,8fdcc2c4d47c6e9b44eab69d3cf5fb838486c663512f7341769418c4747e023e
ai_edited,unknown,aiedit-inpainting-01928,train,6.25,1280,1984,16.0,h264,3326524,False,6cf69ad5fd4df3ea7e2c0d656626ea7776a6ed221f44a7938beb15cb8e12ee2f
ai_edited,unknown,aiedit-inpainting-01929,train,6.25,1984,1280,16.0,h264,1248619,False,89354c0792bb9c151c42905a0d3d10ee2771f9e063350eed21fd5fa7f86e9844
ai_edited,unknown,aiedit-inpainting-01930,test,6.25,1984,1280,16.0,h264,2409569,False,993506c2f04cadac940af422ded586d39be8cc560ddd6babdbc2c68d18ed44ea
ai_edited,unknown,aiedit-inpainting-01931,train,6.25,1984,1280,16.0,h264,2568189,False,9011f0fefff7534a0c005ebb5c3b36e6c64485536ef269b95c6fea21bdd938b8
ai_edited,unknown,aiedit-inpainting-01932,train,6.25,1984,1280,16.0,h264,6945216,False,34878538e284dee3ba6b59cc880870faadf718a863ce7185c4652bd56602733b
ai_edited,unknown,aiedit-inpainting-01933,valid,6.25,1984,1280,16.0,h264,2761570,False,1285a725cdf9c99b956f9e09dfa6251caa562ca3005f24c59968bcd6c5fa509d
ai_edited,unknown,aiedit-inpainting-01934,train,6.25,1984,1280,16.0,h264,8342156,False,bc4bfec549965bcfbc9744d56a851ab86225530c9b73249c8f26ab5211112fe4
ai_edited,unknown,aiedit-inpainting-01935,train,6.25,1984,1280,16.0,h264,1584856,False,118501b474d69fd96f7c49ef4f24c57df63cb70109d1e05560d489ea3675c15e
ai_edited,unknown,aiedit-inpainting-01936,valid,6.25,1984,1280,16.0,h264,2083468,False,0be24d07618c28e07e87d97cd55d5a3e3dcaa0f964b75adb07ed6f1349b23c9a
ai_edited,unknown,aiedit-inpainting-01937,train,6.25,1984,1280,16.0,h264,2570641,False,a72f768c95a5974abbab4578db4aaae61247ac20ce8c8d41ee940a73feff1086
ai_edited,unknown,aiedit-inpainting-01938,valid,6.25,1984,1280,16.0,h264,2117841,False,87b66a72d45d187e4e19d85502de7a01a916aaeda216af41c8b3c0331fe77bd9
ai_edited,unknown,aiedit-inpainting-01939,test,6.25,1984,1280,16.0,h264,6487061,False,bfa0df800ccfaa9c0d364a6175dc37addf1e27de6ab438a46f671eeb3614ef8d
ai_edited,unknown,aiedit-inpainting-01940,train,6.25,1984,1280,16.0,h264,2701827,False,39e9fdb5c6935ba4580df1b126f179c08700a8f0790105d2b117e409f177c674
ai_edited,unknown,aiedit-inpainting-01941,train,6.25,1984,1280,16.0,h264,5524193,False,b4b3d61c0001f053de68727be2fb084adef65e6b2948c91b090ddda567c10fa3
